id;longitude;latitude;healthcare;name;speciality;operator_type;operational_status;addr_full;addr_street;addr_housenumber;addr_postcode;addr_city;addr_province;addr_country
9811;-61.97206752;-33.74713034;pharmacy;Petri;;;;;Avenida Yrigoyen;;2600;Venado Tuerto;;Argentina
9812;-58.40100964;-34.59805025;pharmacy;Ph Farmacia;;;;;Paraguay;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
9813;-55.89821912;-27.37073136;pharmacy;Pharma Ahorro;;;;;Junin;;;Posadas;;Argentina
9814;-64.23408545;-31.36702246;pharmacy;Pharmacia Mundial;;;;;;;;;;Argentina
9815;-69.13301013;-30.21012805;pharmacy;Pharmacia Rodeo;;;;;;;;;;Argentina
9816;-55.89043795;-27.36819114;pharmacy;Pharmaco;;;;;Cordoba;1492;3300;Posadas;;Argentina
9817;-67.40736662;-26.06177824;pharmacy;Pharmacy;;;;;;;;;;Argentina
9818;-71.65434888;-40.75699483;pharmacy;Pharmacy 7 LAgos;;;;;Avenida Siete Lagos;745;Q8407;Villa La Angostura;;Argentina
9819;-71.64220593;-40.76248004;pharmacy;Pharmacy Avenida;;;;;Avenida Arrayanes;275;Q8407;Villa La Angostura;;Argentina
9820;-67.59880325;-39.02207021;pharmacy;Pharmacy Villegas;;;;;Damas Patricias;1802;8332;General Roca;;Argentina
9821;-55.89365124;-27.37415101;pharmacy;Pharmaro;;;;;Buenos Aires;2572;3300;Posadas;;Argentina
9822;-58.30692404;-34.71504955;pharmacy;Pharmatotal;;;;;Formosa;1140;1883;;;Argentina
9823;-65.00397272;-31.72293626;pharmacy;Pharmavida;;;;;;;;;;Argentina
9824;-58.49238153;-34.81100801;pharmacy;PhFarma;;;;;;;;;;Argentina
9825;-64.47910801;-32.1861613;pharmacy;Piacentini;;;;;;;;;;Argentina
9826;-58.98655842;-27.47066627;pharmacy;Piacentini;;;;;;;;;;Argentina
9827;-58.98719997;-27.46992221;laboratory;Piacentini Salud Integral;;;;;Avenida Carlos Lopez Piacentini;1190;;;;Argentina
9828;-60.14925781;-32.62012738;pharmacy;Piaggo;;;;;;;;;;Argentina
9829;-57.95533438;-34.90680704;pharmacy;Piano;;;;;Diagonal 74;996;;La Plata;;Argentina
9830;-58.45965204;-34.60504864;pharmacy;Picasso;;;;;;;;;;Argentina
9831;-60.58085558;-33.89000088;pharmacy;Picco;;;;;Avenida de Mayo;1391;2700;Pergamino;;Argentina
9832;-64.43105472;-31.65676323;pharmacy;Piccone;;;;;Ingeniero Olmos;102;;Alta Gracia;;Argentina
9833;-65.70381445;-28.39278517;pharmacy;Piedra Blanca;;;;;;;;;;Argentina
9834;-59.86402114;-36.78160861;doctor;Piel;dermatology;;;;Roca;565;7300;Azul;Provincia de Buenos Aires;Argentina
9835;-61.23299715;-30.30882722;pharmacy;Pierantoni;;;;;Caseros;1298;S3070;San Cristobal;;Argentina
9836;-60.57114724;-33.8714208;pharmacy;Piergallini;;;;;Boulevard Ameghino;2002;2700;Pergamino;;Argentina
9837;-60.66064887;-31.30654192;pharmacy;Pierini;;;;;Maipu;2301;3020;Laguna Paiva;;Argentina
9838;-60.64538844;-32.97460796;pharmacy;Pieristei;;;;;Sarmiento;3207;2001;Rosario;;Argentina
9839;-62.30248265;-32.65698571;pharmacy;Piermattei;;;;;;;;;;Argentina
9840;-58.62693664;-34.66581878;pharmacy;Pierrastegui;;;;;Avenida Eva Peron;;;;;Argentina
9841;-65.41160303;-24.79727133;clinic;Pieve Salud;;;;;Juan Bautista Alberdi;;;Salta;;Argentina
9842;-59.09648306;-35.18060535;pharmacy;Pigazzi;;;;;Bernardino Rivadavia;570;B7240AKN;Lobos;;Argentina
9843;-55.40578608;-27.14354205;doctor;Pigerl;;;;;;;;;;Argentina
9844;-57.95259844;-34.91362103;pharmacy;Pigmento;;;;;Calle 47;634;;;;Argentina
9845;-61.39045632;-34.51965615;pharmacy;Pinardi;;;;;;;;;;Argentina
9846;-58.78750557;-34.34184824;pharmacy;Pingitore;;;;;Avenida San Martin;202;;;;Argentina
9847;-57.96744657;-34.92686066;pharmacy;PINHA SCS;;;;;Calle 47;1347;1900;La Plata;;Argentina
9848;-58.746867;-34.56121045;pharmacy;Pintar;;;;;Avenida Intendente Remigio Lopez;;;;;Argentina
9849;-61.19061951;-27.21702083;pharmacy;Pinto;;;;;;;;;;Argentina
9850;-61.18944637;-27.21560563;pharmacy;Pinto;;;;;;;;;;Argentina
9851;-61.08585544;-27.08884074;pharmacy;Pinto;;;;;25 de Mayo;1038;3722;Las Breñas;;Argentina
9852;-62.65655754;-29.14094983;pharmacy;Pinto;;;;;Uriarte;198;2356;Pinto;;Argentina
9853;-64.30040876;-31.06575557;pharmacy;Pinto Raviolo;;;;;Avenida General Belgrano;;;;;Argentina
9854;-57.99471407;-34.92384292;pharmacy;Piñero;;;;;Avenida 32;1841;;;;Argentina
9855;-58.33753668;-34.79925591;pharmacy;Piñol;;;;;;;;;;Argentina
9856;-58.83826244;-27.48660664;pharmacy;Pio X;;;;;;;;;;Argentina
9857;-58.83825791;-27.48604966;pharmacy;Pio X;;;;;Avenida Pio X;;3400;Corrientes;Corrientes;Argentina
9858;-61.17045885;-33.04824834;pharmacy;Pioletti;;;;;Bulevar Lisandro de la Torre;2601;S2170;Casilda;;Argentina
9859;-62.30411452;-31.40196553;pharmacy;Pirani;;;;;;;;;;Argentina
9860;-61.57887387;-32.47646651;pharmacy;Pires;;;;;;;;;;Argentina
9861;-59.10361832;-34.57200013;pharmacy;Pisarra;;;;;General Martin Miguel de Güemes;1202;;;;Argentina
9862;-65.61932;-27.58590906;pharmacy;Pistone;;;;;Mitre;597;4158;Juan Bautista Alberdi;;Argentina
9863;-60.5555714;-33.90398357;pharmacy;Pistone;;;;;Pedro Torres;1160;2700;Pergamino;;Argentina
9864;-58.54536245;-34.54445904;pharmacy;Pita;;;;;;;;;;Argentina
9865;-64.21737076;-31.40668135;pharmacy;Pittavino;;;;;;;;;;Argentina
9866;-57.96173614;-34.93980458;pharmacy;Pizzano;;;;;Calle 27;1358;;La Plata;;Argentina
9867;-57.55848924;-38.06989967;pharmacy;Pizzolo;;;;;;;;;;Argentina
9868;-58.52298193;-34.63905092;pharmacy;Plan Chevrolet;;;;;;;;;;Argentina
9869;-58.46564166;-34.55178692;pharmacy;Plastani;;;;;Avenida Cabildo;3307;C1429;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
9870;-58.37508048;-34.58636068;pharmacy;Plataforma 66;;;;;;;;;;Argentina
9871;-64.51930141;-31.45658804;pharmacy;Playas de Oro;;;;;;;;;;Argentina
9872;-65.18959341;-31.94573286;pharmacy;Plaza;;;;;;;;;;Argentina
9873;-58.76766141;-34.65515322;pharmacy;Plaza;;;;;;;;;;Argentina
9874;-57.5606288;-37.96172048;pharmacy;PLAZA;;;;;;;;;;Argentina
9875;-63.89494551;-27.92430015;pharmacy;Plaza;;;;;Avenida San Martin;290;4322;Fernandez;;Argentina
9876;-59.04575804;-28.50718935;clinic;Plaza;;;;;Padre Kloster;;3432;Bella Vista;;Argentina
9877;-59.31364082;-33.13941696;pharmacy;Plaza;;;;;San Antonio Norte;514;2840;Gualeguay;;Argentina
9878;-58.38796765;-34.79730754;pharmacy;Plaza Adrogue;;;;;Plaza Esteban Adrogue;63;;;;Argentina
9879;-58.45916882;-34.55520573;pharmacy;Plaza Alberti;;;;;Manuel Ugarte;2168;C1428;Buenos Aires;;Argentina
9880;-65.22902733;-26.77939287;pharmacy;Plaza Tafi;;;;;Anotnio Calpini;;;Tafi Viejo;;Argentina
9881;-65.30119325;-26.81178632;pharmacy;Plazoleta;;;;;Avenida Aconquija;2099;T4107CEH;Yerba Buena;Tucumán;Argentina
9882;-65.21865741;-26.81504185;pharmacy;Plazoleta;;;;;Avenida Belgrano;1625;T4000GVC;San Miguel de Tucumán;Tucumán;Argentina
9883;-65.19374253;-26.81929986;pharmacy;Plazoleta;;;;;Avenida Juan B. Justo;949;T4001JAA;San Miguel de Tucumán;Tucumán;Argentina
9884;-65.23609847;-26.83779327;pharmacy;Plazoleta;;;;;Avenida Nestor Kirchner;;4000;San Miguel de Tucumán;Tucumán;Argentina
9885;-65.19500426;-26.83184665;pharmacy;Plazoleta;;;;;Avenida Soldati;86;;San Miguel de Tucumán;Tucumán;Argentina
9886;-65.204063;-26.82407361;pharmacy;Plazoleta;;;;;Santiago del Estero;598;T4000DVL;San Miguel de Tucumán;Tucumán;Argentina
9887;-58.76748925;-34.65550384;pharmacy;Plazza;;;;;;;;;;Argentina
9888;-54.57713538;-26.40507694;pharmacy;Pluss;;;;;Avenida Reconquista;4130;;;;Argentina
9889;-58.39175158;-34.70119535;clinic;PM Programas Médicos;;;;;Avenida Hipolito Yrigoyen;;;;;Argentina
9890;-58.23174817;-34.82200423;pharmacy;Podesta;;;;;;;;;;Argentina
9891;-65.31249432;-24.18534806;doctor;Podologa;;;;;;;;;;Argentina
9892;-55.89471021;-27.37425628;doctor;Podoterapeuta Rosana Galarza;;;;;Felix de Azara;2578;3300;Posadas;;Argentina
9893;-58.50088455;-34.57530805;pharmacy;Poisson Farmacia;;;;;;;;;;Argentina
9894;-55.93507863;-27.38727732;pharmacy;Polaquito;;;;;Avenida Ituzaingo;5765;3300;Posadas;;Argentina
9895;-61.52623435;-34.18788291;pharmacy;Poli;;;;;;;;;;Argentina
9896;-58.76201595;-34.47220201;pharmacy;Policastro;;;;;Luis Maria Drago;;;;;Argentina
9897;-68.34223087;-34.61217971;hospital;Policlinica;;;;;;;;;;Argentina
9898;-58.50780406;-34.52206604;hospital;Policlinica Asmel;;;;;Gobernador Manuel Ugarte;3145;1636;Olivos;;Argentina
9899;-57.56381803;-37.96008685;clinic;Policlinica Constitucion;;;;;;;;;;Argentina
9900;-58.62886674;-34.77620132;clinic;Policlinica Cristo Caminante;;public;;;;;1759;;;Argentina
9901;-58.63986572;-34.59006096;hospital;Policlinica Doctor Argerich;;private;;;German Argerich;1496;1686;Hurlingham;;Argentina
9902;-65.22296646;-26.85187328;clinic;Policlinica Doctor J Villalonga;;public;;;San Luis;1700;4000;San Miguel de Tucumán;Tucumán;Argentina
9903;-65.91972155;-26.59313214;clinic;Policlinica Dr Adrian Tuma;;;;;Jose de San Martin;;4137;Amaicha del Valle;;Argentina
9904;-58.26158984;-34.72020626;hospital;Policlinica Felipe Vallese;;private;;;;;1878;;;Argentina
9905;-64.52630642;-30.85996661;clinic;Policlinica La Cañada;;;;;;;;;;Argentina
9906;-65.26450792;-26.74255381;hospital;Policlinica Pedro Solorzano;;;;;Eva Peron;;4103;Tafi Viejo;;Argentina
9907;-59.13329738;-37.32362992;clinic;Policlinica Privada Paz;;;;;;;;;;Argentina
9908;-68.34194555;-34.6122766;clinic;Policlinica San Rfaael;;private;;;;;;;;Argentina
9909;-65.2598796;-26.73008791;hospital;Policlinica Tafi Viejo;;;;;Avenida Leandro N. Alem;490;4103;Tafi Viejo;;Argentina
9910;-58.70323157;-34.75067842;clinic;Policlinico;;;;;;;;;;Argentina
9911;-58.98882422;-34.33424871;clinic;"Policlinico ""Belgrano""";;;;;;;;;;Argentina
9912;-56.86737928;-37.11193162;hospital;Policlinico Bunge;;;;;;;;;;Argentina
9913;-58.56087333;-34.67684794;hospital;Policlinico Central San Justo;;public;;;Almafuerte;3002;1754;;;Argentina
9914;-54.60693983;-26.40960635;clinic;Policlinico Eldorado;general;;;;Jujuy;107;3380;Eldorado;;Argentina
9915;-59.11679031;-34.5678526;doctor;Policlinico Eva Peron;general;public;;;19 - General Las Heras;475;;Lujan;;Argentina
9916;-54.89666895;-27.09776957;clinic;Policlinico Privado;;;;;25 de Mayo;974;3364;Aristobulo del Valle;;Argentina
9917;-65.45326587;-33.67540044;hospital;Policlinico Regional;;;;;Maipu;;;;;Argentina
9918;-60.15857882;-32.6204127;hospital;Policlinico Victoria;;;;;San Martin;50;3153;Victoria;;Argentina
9919;-55.94511294;-27.36562594;clinic;Policonsultirio Villa Cabello;;;;;Avenida Tambor de Tacuari;7130;3300;;;Argentina
9920;-58.5426747;-34.57776378;clinic;Policonsultorio;;private;;;;;;;;Argentina
9921;-58.81432322;-27.46961594;clinic;Policonsultorio Alcec - Asoc De Lucha Contra El Cancer;;;;;Gobernador Martinez;2801;3400;Corrientes;Corrientes;Argentina
9922;-58.82007664;-27.47754513;clinic;Policonsultorio Asoc Corr De Empl De Farmacia Acef;general;;;;Avenida Pedro Ferre;2501;3400;Corrientes;Corrientes;Argentina
9923;-58.83284932;-27.46225135;clinic;Policonsultorio Asociacion Bancaria Corrientes;;;;;Placido Martinez;1361;3400;Corrientes;Corrientes;Argentina
9924;-58.84404218;-27.47252404;clinic;Policonsultorio Asociacion De Empleados Publicos De Corrientes;;;;;Moreno;537;3400;Corrientes;Corrientes;Argentina
9925;-57.08703853;-29.71607755;doctor;Policonsultorio Asociacion Mutual Empleados Bancarios Corrientes;;;;;Coronel Lopez;655;3230;Paso de los Libres;;Argentina
9926;-58.83134452;-27.46528694;clinic;Policonsultorio Ayuda Mutua Del Personal De Gendarmeria Nacional Amugenal;general;;;;San Lorenzo;635;3400;Corrientes;Corrientes;Argentina
9927;-58.82932758;-27.47266201;clinic;Policonsultorio Belgrano;;;;;Belgrano;1745;3400;Corrientes;Corrientes;Argentina
9928;-58.83250591;-27.47121755;clinic;Policonsultorio Bolivar;;;;;Bolivar;1473;3400;Corrientes;Corrientes;Argentina
9929;-58.83791065;-27.46479794;doctor;Policonsultorio Centro De Jubilados Y Pensionados De Corrientes;general;;;;La Rioja;670;3400;Corrientes;Corrientes;Argentina
9930;-58.83007851;-27.4768812;clinic;Policonsultorio Clan De Estetica;;;;;España;1619;3400;Corrientes;Corrientes;Argentina
9931;-58.82995346;-27.47054423;clinic;Policonsultorio Collante Miguel Angel;;;;;San Martin;1656;3400;Corrientes;Corrientes;Argentina
9932;-55.05935892;-26.9290815;doctor;Policonsultorio Consalud;;;;;Avenida Los Proceres;;;;;Argentina
9933;-58.82925248;-27.47290952;clinic;Policonsultorio Convenios;;;;;Belgrano;1760;3400;Corrientes;Corrientes;Argentina
9934;-58.83365398;-27.46251194;clinic;Policonsultorio Cordoba;general;;;;Cordoba;421;3400;Corrientes;Corrientes;Argentina
9935;-58.82493412;-27.47082964;clinic;Policonsultorio Corsal SA;general;;;;San Martin;2049;3400;Corrientes;Corrientes;Argentina
9936;-58.8378596;-27.47210997;clinic;Policonsultorio De Convenios Sa;;;;;Belgrano;1060;3400;Corrientes;Corrientes;Argentina
9937;-58.84241944;-27.46723372;clinic;Policonsultorio Dr Amigo;;;;;Junin;650;3400;Corrientes;Corrientes;Argentina
9938;-58.84006714;-27.47419933;clinic;Policonsultorio Dr Auchter;general;;;;Rivadavia;854;3400;Corrientes;Corrientes;Argentina
9939;-58.82952338;-27.4703631;clinic;Policonsultorio Dr Carlos E Scharovsky;;;;;España;1089;3400;Corrientes;Corrientes;Argentina
9940;-58.81510114;-27.47059645;clinic;Policonsultorio Dr Colman;general;;;;Avenida Ayacucho;2854;3400;Corrientes;Corrientes;Argentina
9941;-58.83404022;-27.46606168;clinic;Policonsultorio Dr D Amico Agustin Bibiano;general;;;;Cordoba;741;3400;Corrientes;Corrientes;Argentina
9942;-58.83925972;-27.46671018;clinic;Policonsultorio Dr Franco Julia Carolina;;;;;Salta;836;3400;Corrientes;Corrientes;Argentina
9943;-58.84007511;-27.46721704;clinic;Policonsultorio Dr Gustavo H Gomez;;;;;Junin;825;3400;Corrientes;Corrientes;Argentina
9944;-58.83496558;-27.48290871;clinic;Policonsultorio Dr Jose Luis Berrone;;;;;Doctor Vargas Gomez;2184;3400;Corrientes;Corrientes;Argentina
9945;-56.68993321;-27.58846814;clinic;Policonsultorio Dr Julio E Capdevila Oulton;;;;;Corrientes;;3302;Ituzaingo;Corrientes;Argentina
9946;-58.82344541;-27.46439921;clinic;Policonsultorio Dr Livia Felix Juan Jose;;;;;Gobernador Miguel Gelabert;539;3400;Corrientes;Corrientes;Argentina
9947;-58.82516211;-27.46966598;clinic;Policonsultorio Dr Luis M Duarte;general;;;;Hipolito Yrigoyen;2015;3400;Corrientes;Corrientes;Argentina
9948;-58.83791861;-27.46978844;clinic;Policonsultorio Dr Quintana Horacio Fabian;general;;;;San Martin;1018;3400;Corrientes;Corrientes;Argentina
9949;-58.82242357;-27.48617095;clinic;Policonsultorio Dr Salvador Acevedo;;;;;Avenida Regimiento Cazadores Correntinos;2390;3400;Corrientes;Corrientes;Argentina
9950;-58.83566832;-27.46923515;clinic;Policonsultorio Dr Viscaino;general;;;;Mendoza;1017;3400;Corrientes;Corrientes;Argentina
9951;-58.80765801;-27.48640414;clinic;Policonsultorio Dra Acevedo Ursula Del Pilar;;;;;Avenida Cazadores Correntinos;3935;3400;Corrientes;Corrientes;Argentina
9952;-58.84258306;-27.46914236;clinic;Policonsultorio Dra Alicia Beatriz Pereira Medicina Estetica;;;;;San Martin;635;3400;Corrientes;Corrientes;Argentina
9953;-58.82983988;-27.47466813;clinic;Policonsultorio Dra Grillo Natalia Ariana;;;;;España;1491;3400;Corrientes;Corrientes;Argentina
9954;-58.83086717;-27.47243838;clinic;Policonsultorio Dra Prieto De Reyes;;;;;Santa Fe;1285;3400;Corrientes;Corrientes;Argentina
9955;-58.83804476;-27.46799521;clinic;Policonsultorio Dra Silvia M Spaciuk;;;;;La Rioja;951;3400;Corrientes;Corrientes;Argentina
9956;-58.82105833;-27.48934518;clinic;Policonsultorio Dra Susana Olga Fernandez;;;;;Avenida Maipu;1718;3400;Corrientes;Corrientes;Argentina
9957;-58.84682631;-27.46618891;clinic;Policonsultorio Dra Velozo Begue;;;;;Chaco;850;3400;Corrientes;Corrientes;Argentina
9958;-58.83544561;-27.46511201;clinic;Policonsultorio Dra Vera;general;;;;Mendoza;662;3400;Corrientes;Corrientes;Argentina
9959;-58.07625172;-29.18370533;doctor;Policonsultorio Dra Zaracho Maria Ines;;;;;Avenida San Martin;971;3470;Mercedes;;Argentina
9960;-58.84426472;-27.46930061;clinic;Policonsultorio El Alba;general;;;;Entre Rios;1115;3400;Corrientes;Corrientes;Argentina
9961;-58.8295528;-27.47492034;clinic;Policonsultorio Externo Cardiocentro S R L;;;;;Rivadavia;1729;3400;Corrientes;Corrientes;Argentina
9962;-58.83394903;-27.46516448;clinic;Policonsultorio Externo Sanatorio Norte;;;;;Cordoba;675;3400;Corrientes;Corrientes;Argentina
9963;-58.79375076;-27.48212341;clinic;Policonsultorio Gabriel;;;;;Manuel Acevedo;5138;3400;Corrientes;Corrientes;Argentina
9964;-55.89755452;-27.36617051;clinic;Policonsultorio IPS;;;;;Junin;1779;3300;Posadas;;Argentina
9965;-58.84263402;-27.46292131;clinic;Policonsultorio Issunne;;;;;San Luis;535;3400;Corrientes;Corrientes;Argentina
9966;-58.83221892;-27.46811424;clinic;Policonsultorio Junin;;;;;Junin;1462;3400;Corrientes;Corrientes;Argentina
9967;-58.83452562;-27.46976581;clinic;Policonsultorio K Y M Kinesiologia Y Medicina Estetica;general;;;;Cordoba;1081;3400;Corrientes;Corrientes;Argentina
9968;-60.42945276;-26.33862772;clinic;Policonsultorio Manresa;;;;;Alberdi;177;3703;Tres Isletas;;Argentina
9969;-61.27967128;-27.32684002;clinic;Policonsultorio Mantellato;;;;;General Jose de San Martin;;3732;General Pinedo;;Argentina
9970;-58.83249384;-27.4615129;clinic;Policonsultorio Maternitas;general;;;;Catamarca;340;3400;Corrientes;Corrientes;Argentina
9971;-58.83264271;-27.47439681;clinic;Policonsultorio Medice;;;;;San Lorenzo;1480;3400;Corrientes;Corrientes;Argentina
9972;-58.83760488;-27.46982171;clinic;Policonsultorio Médico;general;;;;San Martin;;3400;Corrientes;Corrientes;Argentina
9973;-58.8374856;-27.46982104;clinic;Policonsultorio Médico Dra Romero Maria Del Carmen;general;;;;San Martin;1056;3400;Corrientes;Corrientes;Argentina
9974;-58.83189982;-27.46753354;clinic;Policonsultorio Nordent - Centro Odontologico;dentist;;;;San Lorenzo;856;3400;Corrientes;Corrientes;Argentina
9975;-58.83682167;-27.46922928;clinic;Policonsultorio Odontologico;dentist;;;;San Juan;1037;3400;Corrientes;Corrientes;Argentina
9976;-58.82975137;-27.47194334;clinic;Policonsultorio Odontologico Dr Duarte;dentist;;;;España;1224;3400;Corrientes;Corrientes;Argentina
9977;-58.84635156;-27.46809043;clinic;Policonsultorio Odontologico Dr Kulgawczuk;orthodontics/dentist;;;;Hipolito Yrigoyen;328;3400;Corrientes;Corrientes;Argentina
9978;-58.84111857;-27.46370192;clinic;Policonsultorio Odontologico Dr Peña;;;;;25 de Mayo;713;3400;Corrientes;Corrientes;Argentina
9979;-58.82055676;-27.46657456;clinic;Policonsultorio Odontologico Dra Ali;general;;;;Avenida Gobernador Ruiz;2301;3400;Corrientes;Corrientes;Argentina
9980;-58.83815473;-27.46933154;clinic;Policonsultorio Odontologico Dra Beatriz Sergie;general;;;;La Rioja;1089;3400;Corrientes;Corrientes;Argentina
9981;-58.8211548;-27.47119375;clinic;Policonsultorio Odontologico Dra Chaveaux;;;;;San Martin;2351;3400;Corrientes;Corrientes;Argentina
9982;-58.82977283;-27.46230491;clinic;Policonsultorio Odontologico Dra Dora M Silva;;;;;Santa Fe;373;3400;Corrientes;Corrientes;Argentina
9983;-58.83954671;-27.46634121;clinic;Policonsultorio Oftalmos (centro Médico De Ojos);;;;;9 de Julio;888;3400;Corrientes;Corrientes;Argentina
9984;-58.82820373;-27.47009907;clinic;Policonsultorio OSECAC;;;;;Jujuy;1050;3400;Corrientes;Corrientes;Argentina
9985;-58.83162623;-27.46537746;clinic;Policonsultorio Polisalud;general;;;;San Lorenzo;642;3400;Corrientes;Corrientes;Argentina
9986;-58.84012347;-27.47306652;clinic;Policonsultorio Privado Dr Nacamura;acupuncture;;;;Moreno;870;3400;Corrientes;Corrientes;Argentina
9987;-58.82759211;-27.47515126;clinic;Policonsultorio San Jose;;;;;Rivadavia;1899;3400;Corrientes;Corrientes;Argentina
9988;-58.55256887;-27.50976785;clinic;Policonsultorio San Juan Bautista;;;;;Juan Jose Arce;868;3403;San Luis del Palmar;;Argentina
9989;-55.89770531;-27.3669227;clinic;Policonsultorio Sanatorio Posadas;;;;;Junin;1835;3300;Posadas;;Argentina
9990;-58.83172271;-27.46647935;clinic;Policonsultorio Santa Rita;;;;;San Lorenzo;796;3400;Corrientes;Corrientes;Argentina
9991;-60.90975216;-27.68219466;clinic;Policonsultorio Sarmiento;;;;;Sarmiento;;3541;Coronel Du Graty;;Argentina
9992;-58.82112807;-27.47005616;clinic;Policonsultorio Servicio Integral De Medicina Especializada;;;;;Hipolito Yrigoyen;2318;3400;Corrientes;Corrientes;Argentina
9993;-57.08887014;-29.71730818;doctor;Policonsultorio Sindicato De Empleados De Comercio Paso De Los Libres;;;;;Amado Bonpland;750;3230;Paso de los Libres;;Argentina
9994;-58.84134924;-27.49353278;clinic;Policonsultorio Sindicato De Trabajadores Cerveceros De Corrientes;;;;;Avenida Juan De Garay;1050;3400;Corrientes;Corrientes;Argentina
9995;-58.83820837;-27.46190274;clinic;Policonsultorio Universidad De La Cuenca Del Plata;general;;;;Placido Martinez;886;3400;Corrientes;Corrientes;Argentina
9996;-58.82992521;-27.47393455;doctor;Policonsultorio UOCRA;;;;;España;1408;3400;Corrientes;Corrientes;Argentina
9997;-58.39358956;-34.71598313;hospital;Policonsultorio UTA;general;;;;Avenida Hipolito Yrigoyen;5313;;Remedios de Escalada;;Argentina
9998;-58.84124732;-27.46596285;clinic;Policonsultorio Vdc Internacional;;;;;9 de Julio;721;3400;Corrientes;Corrientes;Argentina
9999;-58.83324897;-27.46816428;clinic;Policonsultorio Verte Bien;;;;;Catamarca;922;3400;Corrientes;Corrientes;Argentina
10000;-58.83476978;-27.46972306;clinic;Policonsultorio Vitaly;general;;;;Cordoba;1080;3400;Corrientes;Corrientes;Argentina
10001;-58.82648972;-27.4682237;clinic;Policonsultorio Y Gabinete Kinesiologico;;;;;Paraguay;869;3400;Corrientes;Corrientes;Argentina
10002;-58.07995652;-29.18660505;doctor;Policonsultorio Y Laboratorio Doctora Lecuna;;;;;Fray Luis Beltran;;3470;Mercedes;;Argentina
10003;-58.83825397;-27.47030728;clinic;Policonsultorio Y Laboratorio Rioja;general;;;;La Rioja;1159;3400;Corrientes;Corrientes;Argentina
10004;-59.02959505;-31.87316561;clinic;Policonsultorios;;;;;Concepcion del Uruguay;151;;;;Argentina
10005;-68.82531222;-32.88912302;doctor;Policonsultorios Médicos;;;;;;;;;;Argentina
10006;-60.94555018;-26.59719125;clinic;Policonsultorios Santisima Trinidad;;;;;Avenida San Martin;646;3708;Concepcion del Bermejo;;Argentina
10007;-61.13399422;-27.83335525;pharmacy;Polini;;;;;;;;;;Argentina
10008;-61.18873986;-27.21889343;pharmacy;Polini;;;;;Avenida Güemes;;3730;Charata;;Argentina
10009;-58.82519262;-34.38384837;clinic;Polo Sanitario Doctor Horacio Canesi;;public;;;;;1627;;;Argentina
10010;-61.26076254;-31.44073703;pharmacy;Poloni;;;;;;;;;;Argentina
10011;-64.484141;-31.11847875;pharmacy;Pomar;;;;;;;;;;Argentina
10012;-64.31966753;-31.22321717;pharmacy;Pomiro II;;;;;Avenida San Martin;3566;X5109;Unquillo;;Argentina
10013;-62.30389064;-31.96734686;clinic;Ponso Damian Odontologia;dentist;;;;Mateo Olivero;124;X5951;El Fortin;;Argentina
10014;-64.11436027;-32.16924872;pharmacy;Ponte;;;;;;;;;;Argentina
10015;-64.10548023;-32.17584628;pharmacy;Ponte;;;;;;;;;;Argentina
10016;-64.12360308;-32.16990737;pharmacy;Ponte;;;;;Avenida General Savio;;5850;Rio Tercero;;Argentina
10017;-60.7341398;-32.73554451;pharmacy;Popular;;;;;;;;;;Argentina
10018;-58.52889243;-34.64075722;pharmacy;Popular;;;;;;;;;;Argentina
10019;-58.527496;-34.64420604;pharmacy;Popular;;;;;;;;;;Argentina
10020;-58.23399997;-32.48416964;pharmacy;Popular;;;;;;;;;;Argentina
10021;-68.84367228;-32.9079041;pharmacy;Popular;;;;;Avenida General San Martin;;;Godoy Cruz;;Argentina
10022;-60.63580642;-32.97852842;pharmacy;Porcel;;;;;Ayolas;396;S2000;Rosario;;Argentina
10023;-60.21933538;-33.33816462;pharmacy;Porta;;;;;;;;;;Argentina
10024;-58.20488526;-34.75928337;pharmacy;Porta;;;;;Avenida Mitre;;;Berazategui;;Argentina
10025;-62.30386382;-31.4043542;pharmacy;Portal del Sol;;;;;;;;;;Argentina
10026;-62.06324562;-31.01461423;pharmacy;Porteña;;;;;;;;;;Argentina
10027;-58.40477044;-34.60115432;pharmacy;Porteña;;;;;;;;;;Argentina
10028;-58.40035016;-34.60998608;pharmacy;Porteña;;;;;;;;;;Argentina
10029;-58.39636138;-34.60935057;pharmacy;Porteña;;;;;;;;;;Argentina
10030;-58.40335675;-34.59673832;pharmacy;Porteña;;;;;Avenida Pueyrredon;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
10031;-58.62854253;-34.63401096;pharmacy;Portofino;;;;;Boulevard Brigadier General Juan Manuel de Rosas;;;;;Argentina
10032;-58.55778987;-34.56275364;pharmacy;Portofino;;;;;San Lorenzo;3773;B1650;Villa Ballester;;Argentina
10033;-58.48818018;-34.53915933;hospital;Posada De Convalecientes Loyola;;private;;;Adolfo Alsina;2311;1602;;;Argentina
10034;-67.47831733;-45.83439907;clinic;Positivo Kinesiologia;;;;;;;;;;Argentina
10035;-65.78521907;-28.44114917;doctor;Posta 11 Villa Parque Norte;;public;;;Abel Delgado;;;;;Argentina
10036;-58.3665192;-34.8710081;clinic;Posta 15 De Enero;;public;;;;;1856;;;Argentina
